"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","area_ha","year"
"31","3165107","SUDESTE","MG","MINAS GERAIS","SÃO TOMÁS DE AQUINO","CERRADO","0","0","27792.80000000000","2392.26947464","2017"
"35","3550902","SUDESTE","SP","SÃO PAULO","SÃO SIMÃO","CERRADO","0","0","61725.20000000000","1973.49388669","2017"
"31","3164308","SUDESTE","MG","MINAS GERAIS","SÃO ROQUE DE MINAS","CERRADO","0","0","209886.70000000001","63806.67304713","2017"
"31","3164803","SUDESTE","MG","MINAS GERAIS","SÃO SEBASTIÃO DO RIO PRETO","CERRADO","0","0","12800.20000000000","360.59580582","2017"
"51","5107875","CENTRO-OESTE","MT","MATO GROSSO","SAPEZAL","CERRADO","0","0","1362436.80000000005","80859.88660516","2017"
"35","3551108","SUDESTE","SP","SÃO PAULO","SARAPUÍ","CERRADO","0","0","35259.20000000000","0.41042980","2017"
"35","3551306","SUDESTE","SP","SÃO PAULO","SEBASTIANÓPOLIS DO SUL","CERRADO","0","0","16784.80000000000","2744.09696994","2017"
"29","2930006","NORDESTE","BA","BAHIA","SEBASTIÃO LARANJEIRAS","CERRADO","0","0","198449.39999999999","57537.30124391","2017"
"52","5220454","CENTRO-OESTE","GO","GOIÁS","SENADOR CANEDO","CERRADO","0","0","24829.10000000000","9599.63795230","2017"
"31","3165909","SUDESTE","MG","MINAS GERAIS","SENADOR MODESTINO GONÇALVES","CERRADO","0","0","95205.50000000000","3786.44596008","2017"
"41","4126306","SUL","PR","PARANÁ","SENGÉS","CERRADO","0","0","144133.29999999999","9695.56289161","2017"
"35","3551405","SUDESTE","SP","SÃO PAULO","SERRA AZUL","CERRADO","0","0","28314.40000000000","342.87435182","2017"
"50","5007802","CENTRO-OESTE","MS","MATO GROSSO DO SUL","SELVÍRIA","CERRADO","0","0","325832.59999999998","142838.61563825","2017"
"31","3166600","SUDESTE","MG","MINAS GERAIS","SERRA DA SAUDADE","CERRADO","0","0","33565.90000000000","16717.42693297","2017"
"51","5107883","CENTRO-OESTE","MT","MATO GROSSO","SERRA NOVA DOURADA","CERRADO","0","0","150039.10000000001","27358.18533264","2017"
"31","3166808","SUDESTE","MG","MINAS GERAIS","SERRA DO SALITRE","CERRADO","0","0","129527.20000000000","31099.87276182","2017"
"31","3166956","SUDESTE","MG","MINAS GERAIS","SERRANÓPOLIS DE MINAS","CERRADO","0","0","55195.40000000000","17715.91857125","2017"
"35","3551504","SUDESTE","SP","SÃO PAULO","SERRANA","CERRADO","0","0","12604.60000000000","77.22573582","2017"
"31","3167103","SUDESTE","MG","MINAS GERAIS","SERRO","CERRADO","0","0","121781.30000000000","356.24966674","2017"
"35","3551702","SUDESTE","SP","SÃO PAULO","SERTÃOZINHO","CERRADO","0","0","40308.90000000000","335.58973024","2017"
"31","3167202","SUDESTE","MG","MINAS GERAIS","SETE LAGOAS","CERRADO","0","0","53664.40000000000","22631.64812069","2017"
"52","5220603","CENTRO-OESTE","GO","GOIÁS","SILVÂNIA","CERRADO","0","0","234594.00000000000","64561.98230178","2017"
"52","5220686","CENTRO-OESTE","GO","GOIÁS","SIMOLÂNDIA","CERRADO","0","0","34797.60000000000","20114.18646794","2017"
"50","5007901","CENTRO-OESTE","MS","MATO GROSSO DO SUL","SIDROLÂNDIA","CERRADO","0","0","528640.50000000000","166761.23857479","2017"
"52","5220702","CENTRO-OESTE","GO","GOIÁS","SÍTIO D'ABADIA","CERRADO","0","0","159804.89999999999","34480.56395719","2017"
"51","5107925","CENTRO-OESTE","MT","MATO GROSSO","SORRISO","CERRADO","0","0","934755.59999999998","3.48158049","2017"
"50","5007935","CENTRO-OESTE","MS","MATO GROSSO DO SUL","SONORA","CERRADO","0","0","407542.29999999999","131072.09100040","2017"
"50","5002704","CENTRO-OESTE","MS","MATO GROSSO DO SUL","CAMPO GRANDE","CERRADO","0","0","809295.09999999998","496931.71070779","2017"
"35","3552601","SUDESTE","SP","SÃO PAULO","TABAPUÃ","CERRADO","0","0","34579.20000000000","71.98389755","2017"
"35","3552700","SUDESTE","SP","SÃO PAULO","TABATINGA","CERRADO","0","0","36860.40000000000","1602.82874334","2017"
"35","3552908","SUDESTE","SP","SÃO PAULO","TACIBA","CERRADO","0","0","60726.60000000000","6488.68966739","2017"
"35","3553104","SUDESTE","SP","SÃO PAULO","TAIAÇU","CERRADO","0","0","10705.90000000000","3.84131826","2017"
"31","3168002","SUDESTE","MG","MINAS GERAIS","TAIOBEIRAS","CERRADO","0","0","122004.60000000001","13841.66074916","2017"
"35","3553302","SUDESTE","SP","SÃO PAULO","TAMBAÚ","CERRADO","0","0","56178.80000000000","1733.05916413","2017"
"35","3553203","SUDESTE","SP","SÃO PAULO","TAIÚVA","CERRADO","0","0","13245.90000000000","121.10892575","2017"
"51","5107958","CENTRO-OESTE","MT","MATO GROSSO","TANGARÁ DA SERRA","CERRADO","0","0","1160125.19999999995","18590.81954592","2017"
"35","3553401","SUDESTE","SP","SÃO PAULO","TANABI","CERRADO","0","0","74721.80000000000","20480.81330133","2017"
"31","3168101","SUDESTE","MG","MINAS GERAIS","TAPIRA","CERRADO","0","0","117924.80000000000","34661.29670606","2017"
"51","5108006","CENTRO-OESTE","MT","MATO GROSSO","TAPURAH","CERRADO","0","0","448939.09999999998","7.33014987","2017"
"31","3168200","SUDESTE","MG","MINAS GERAIS","TAPIRAÍ","CERRADO","0","0","40792.00000000000","20011.76221236","2017"
"35","3553658","SUDESTE","SP","SÃO PAULO","TAQUARAL","CERRADO","0","0","5389.20000000000","20.72568604","2017"
"31","3168309","SUDESTE","MG","MINAS GERAIS","TAQUARAÇU DE MINAS","CERRADO","0","0","32928.70000000000","10187.37212925","2017"
"35","3553708","SUDESTE","SP","SÃO PAULO","TAQUARITINGA","CERRADO","0","0","59433.50000000000","1171.09454429","2017"
"52","5221007","CENTRO-OESTE","GO","GOIÁS","TAQUARAL DE GOIÁS","CERRADO","0","0","20421.80000000000","12520.24611884","2017"
"35","3553807","SUDESTE","SP","SÃO PAULO","TAQUARITUBA","CERRADO","0","0","44851.50000000000","759.56778502","2017"
"35","3553856","SUDESTE","SP","SÃO PAULO","TAQUARIVAÍ","CERRADO","0","0","23179.20000000000","455.97670907","2017"
"35","3553955","SUDESTE","SP","SÃO PAULO","TARUMÃ","CERRADO","0","0","30291.30000000000","6.52824251","2017"
"35","3554201","SUDESTE","SP","SÃO PAULO","TEJUPÁ","CERRADO","0","0","29618.90000000000","1623.83795675","2017"
"41","4127106","SUL","PR","PARANÁ","TELÊMACO BORBA","CERRADO","0","0","138286.00000000000","2.77612404","2017"
"50","5007554","CENTRO-OESTE","MS","MATO GROSSO DO SUL","SANTA RITA DO PARDO","CERRADO","0","0","613972.90000000002","415900.70858922","2017"
"22","2211001","NORDESTE","PI","PIAUÍ","TERESINA","CERRADO","0","0","139198.10000000001","9154.02356936","2017"
"52","5221080","CENTRO-OESTE","GO","GOIÁS","TERESINA DE GOIÁS","CERRADO","0","0","77463.89999999999","11785.06696676","2017"
"52","5221197","CENTRO-OESTE","GO","GOIÁS","TEREZÓPOLIS DE GOIÁS","CERRADO","0","0","10691.30000000000","4793.18585791","2017"
"35","3554409","SUDESTE","SP","SÃO PAULO","TERRA ROXA","CERRADO","0","0","22154.10000000000","176.24859190","2017"
"41","4127502","SUL","PR","PARANÁ","TIBAGI","CERRADO","0","0","295156.70000000001","4310.21781587","2017"
"51","5108105","CENTRO-OESTE","MT","MATO GROSSO","TESOURO","CERRADO","0","0","428571.00000000000","152738.66780579","2017"
"52","5220504","CENTRO-OESTE","GO","GOIÁS","SERRANÓPOLIS","CERRADO","0","0","552672.30000000005","277489.90863412","2017"
"50","5008008","CENTRO-OESTE","MS","MATO GROSSO DO SUL","TERENOS","CERRADO","0","0","284168.59999999998","155340.32661486","2017"
"31","3168903","SUDESTE","MG","MINAS GERAIS","TIROS","CERRADO","0","0","209177.39999999999","67161.09625810","2017"
"35","3554755","SUDESTE","SP","SÃO PAULO","TRABIJU","CERRADO","0","0","6342.10000000000","487.44791946","2017"
"35","3554706","SUDESTE","SP","SÃO PAULO","TORRINHA","CERRADO","0","0","31526.60000000000","4539.96544214","2017"
"51","5108204","CENTRO-OESTE","MT","MATO GROSSO","TORIXORÉU","CERRADO","0","0","239821.00000000000","119710.40487007","2017"
"52","5221304","CENTRO-OESTE","GO","GOIÁS","TRÊS RANCHOS","CERRADO","0","0","28207.10000000000","8073.06445193","2017"
"31","3169356","SUDESTE","MG","MINAS GERAIS","TRÊS MARIAS","CERRADO","0","0","267825.29999999999","43753.89565715","2017"
"52","5221452","CENTRO-OESTE","GO","GOIÁS","TROMBAS","CERRADO","0","0","79912.50000000000","33259.51747632","2017"
"52","5221403","CENTRO-OESTE","GO","GOIÁS","TRINDADE","CERRADO","0","0","71032.80000000000","40088.34079770","2017"
"31","3169604","SUDESTE","MG","MINAS GERAIS","TUPACIGUARA","CERRADO","0","0","182396.00000000000","21627.06943882","2017"
"31","3169703","SUDESTE","MG","MINAS GERAIS","TURMALINA","CERRADO","0","0","115311.10000000001","11011.45619347","2017"
"52","5221551","CENTRO-OESTE","GO","GOIÁS","TURVELÂNDIA","CERRADO","0","0","93395.70000000000","14841.00182359","2017"
"52","5221502","CENTRO-OESTE","GO","GOIÁS","TURVÂNIA","CERRADO","0","0","48077.50000000000","27821.47154186","2017"
"31","3170008","SUDESTE","MG","MINAS GERAIS","UBAÍ","CERRADO","0","0","82052.39999999999","35821.75330209","2017"
"35","3555505","SUDESTE","SP","SÃO PAULO","UBIRAJARA","CERRADO","0","0","28217.90000000000","6503.00533510","2017"
"35","3555604","SUDESTE","SP","SÃO PAULO","UCHOA","CERRADO","0","0","25243.40000000000","833.23272581","2017"
"52","5221577","CENTRO-OESTE","GO","GOIÁS","UIRAPURU","CERRADO","0","0","115347.50000000000","69560.04824481","2017"
"22","2211100","NORDESTE","PI","PIAUÍ","UNIÃO","CERRADO","0","0","117344.70000000000","13319.81442935","2017"
"31","3170438","SUDESTE","MG","MINAS GERAIS","UNIÃO DE MINAS","CERRADO","0","0","114740.70000000000","72098.98664728","2017"
"31","3170206","SUDESTE","MG","MINAS GERAIS","UBERLÂNDIA","CERRADO","0","0","411520.59999999998","107059.13822185","2017"
"52","5220207","CENTRO-OESTE","GO","GOIÁS","SÃO MIGUEL DO ARAGUAIA","CERRADO","0","0","614879.50000000000","358154.21835622","2017"
"31","3170479","SUDESTE","MG","MINAS GERAIS","URUANA DE MINAS","CERRADO","0","0","59822.10000000000","14886.40265421","2017"
"52","5221601","CENTRO-OESTE","GO","GOIÁS","URUAÇU","CERRADO","0","0","214182.20000000001","85406.46815562","2017"
"29","2932606","NORDESTE","BA","BAHIA","URANDI","CERRADO","0","0","90240.20000000000","23620.37649726","2017"
"52","5221700","CENTRO-OESTE","GO","GOIÁS","URUANA","CERRADO","0","0","52250.60000000000","34768.68762954","2017"
"31","3170529","SUDESTE","MG","MINAS GERAIS","URUCUIA","CERRADO","0","0","207694.20000000001","71446.41411651","2017"
"31","3170107","SUDESTE","MG","MINAS GERAIS","UBERABA","CERRADO","0","0","452395.70000000001","86011.67450899","2017"
"51","5108352","CENTRO-OESTE","MT","MATO GROSSO","VALE DE SÃO DOMINGOS","CERRADO","0","0","188766.89999999999","1237.17070313","2017"
"52","5221809","CENTRO-OESTE","GO","GOIÁS","URUTAÍ","CERRADO","0","0","62672.20000000000","33851.55632804","2017"
"52","5221858","CENTRO-OESTE","GO","GOIÁS","VALPARAÍSO DE GOIÁS","CERRADO","0","0","6145.00000000000","697.04332263","2017"
"35","3556107","SUDESTE","SP","SÃO PAULO","VALENTIM GENTIL","CERRADO","0","0","14974.10000000000","4516.60375782","2017"
"35","3556404","SUDESTE","SP","SÃO PAULO","VARGEM GRANDE DO SUL","CERRADO","0","0","26717.80000000000","3399.91544988","2017"
"31","3170651","SUDESTE","MG","MINAS GERAIS","VARGEM GRANDE DO RIO PARDO","CERRADO","0","0","49151.20000000000","3372.59605068","2017"
"31","3170602","SUDESTE","MG","MINAS GERAIS","VARGEM BONITA","CERRADO","0","0","40988.80000000000","16577.29243638","2017"
"52","5221908","CENTRO-OESTE","GO","GOIÁS","VARJÃO","CERRADO","0","0","51919.40000000000","30283.75404185","2017"
"31","3170404","SUDESTE","MG","MINAS GERAIS","UNAÍ","CERRADO","0","0","844808.19999999995","232127.94126914","2017"
"31","3170800","SUDESTE","MG","MINAS GERAIS","VÁRZEA DA PALMA","CERRADO","0","0","222027.89999999999","81168.55390803","2017"
"51","5108402","CENTRO-OESTE","MT","MATO GROSSO","VÁRZEA GRANDE","CERRADO","0","0","104821.00000000000","40004.09930649","2017"
"31","3170750","SUDESTE","MG","MINAS GERAIS","VARJÃO DE MINAS","CERRADO","0","0","65161.00000000000","32698.22267042","2017"
"31","3170909","SUDESTE","MG","MINAS GERAIS","VARZELÂNDIA","CERRADO","0","0","81499.39999999999","26086.80225469","2017"
"41","4128534","SUL","PR","PARANÁ","VENTANIA","CERRADO","0","0","75936.70000000000","125.19639545","2017"
"31","3171006","SUDESTE","MG","MINAS GERAIS","VAZANTE","CERRADO","0","0","191339.60000000001","63416.60041998","2017"
"31","3171071","SUDESTE","MG","MINAS GERAIS","VEREDINHA","CERRADO","0","0","63169.10000000000","11632.51216254","2017"
"31","3171030","SUDESTE","MG","MINAS GERAIS","VERDELÂNDIA","CERRADO","0","0","157058.20000000001","62101.67011158","2017"
"31","3171204","SUDESTE","MG","MINAS GERAIS","VESPASIANO","CERRADO","0","0","7108.00000000000","2120.08323906","2017"
"52","5222005","CENTRO-OESTE","GO","GOIÁS","VIANÓPOLIS","CERRADO","0","0","95428.39999999999","26085.18794308","2017"
"52","5222054","CENTRO-OESTE","GO","GOIÁS","VICENTINÓPOLIS","CERRADO","0","0","73725.50000000000","11602.61338158","2017"
"31","3171105","SUDESTE","MG","MINAS GERAIS","VERÍSSIMO","CERRADO","0","0","103182.30000000000","26326.90557092","2017"
"52","5222203","CENTRO-OESTE","GO","GOIÁS","VILA BOA","CERRADO","0","0","106017.20000000000","48405.94157801","2017"
"52","5222302","CENTRO-OESTE","GO","GOIÁS","VILA PROPÍCIO","CERRADO","0","0","218158.29999999999","82153.29668663","2017"
"11","1100304","NORTE","RO","RONDÔNIA","VILHENA","CERRADO","0","0","1169914.60000000009","1188.09100558","2017"
"35","3556800","SUDESTE","SP","SÃO PAULO","VIRADOURO","CERRADO","0","0","21772.60000000000","95.71764079","2017"
"31","3171600","SUDESTE","MG","MINAS GERAIS","VIRGEM DA LAPA","CERRADO","0","0","86891.39999999999","23037.34801454","2017"
"29","2933455","NORDESTE","BA","BAHIA","WANDERLEY","CERRADO","0","0","292067.90000000002","806.76247325","2017"
"35","3557105","SUDESTE","SP","SÃO PAULO","VOTUPORANGA","CERRADO","0","0","42070.30000000000","12948.30738341","2017"
"29","2933604","NORDESTE","BA","BAHIA","XIQUE-XIQUE","CERRADO","0","0","507966.20000000001","15797.99226493","2017"
"21","2100154","NORDESTE","MA","MARANHÃO","ÁGUA DOCE DO MARANHÃO","CERRADO","0","1","44326.70000000000","957.27852093","2017"
"21","2100105","NORDESTE","MA","MARANHÃO","AFONSO CUNHA","CERRADO","0","1","37133.80000000000","224.68235121","2017"
"21","2100436","NORDESTE","MA","MARANHÃO","ALTO ALEGRE DO MARANHÃO","CERRADO","0","1","38330.80000000000","11787.43651347","2017"
"21","2100303","NORDESTE","MA","MARANHÃO","ALDEIAS ALTAS","CERRADO","0","1","194212.10000000001","4301.46219273","2017"
"21","2100501","NORDESTE","MA","MARANHÃO","ALTO PARNAÍBA","CERRADO","0","1","1113217.60000000009","1726.90123232","2017"
"22","2200459","NORDESTE","PI","PIAUÍ","ALVORADA DO GURGUÉIA","CERRADO","0","1","213192.10000000001","255.44357290","2017"
"17","1700350","NORTE","TO","TOCANTINS","ALIANÇA DO TOCANTINS","CERRADO","0","1","157975.10000000001","64387.08902708","2017"
"21","2100600","NORDESTE","MA","MARANHÃO","AMARANTE DO MARANHÃO","CERRADO","0","1","743821.69999999995","0.17792841","2017"
"21","2100808","NORDESTE","MA","MARANHÃO","ANAPURUS","CERRADO","0","1","60829.20000000000","1196.31232272","2017"
"17","1700707","NORTE","TO","TOCANTINS","ALVORADA","CERRADO","0","1","121216.70000000000","60321.91430447","2017"
"21","2100956","NORDESTE","MA","MARANHÃO","ARAME","CERRADO","0","1","297603.90000000002","1340.37863110","2017"
"17","1701101","NORTE","TO","TOCANTINS","APARECIDA DO RIO NEGRO","CERRADO","0","1","116036.80000000000","18693.71892600","2017"
"22","2200806","NORDESTE","PI","PIAUÍ","ANTÔNIO ALMEIDA","CERRADO","0","1","64574.80000000000","188.69350650","2017"
"21","2100907","NORDESTE","MA","MARANHÃO","ARAIOSES","CERRADO","0","1","178259.79999999999","2748.33446362","2017"
"17","1700400","NORTE","TO","TOCANTINS","ALMAS","CERRADO","0","1","401324.29999999999","66722.92525461","2017"
"29","2901403","NORDESTE","BA","BAHIA","ANGICAL","CERRADO","0","1","153005.00000000000","37201.06553647","2017"
"22","2201101","NORDESTE","PI","PIAUÍ","AVELINO LOPES","CERRADO","0","1","130552.20000000000","7340.75163153","2017"
"22","2201150","NORDESTE","PI","PIAUÍ","BAIXA GRANDE DO RIBEIRO","CERRADO","0","1","780892.40000000002","348.02350032","2017"
"17","1702703","NORTE","TO","TOCANTINS","AURORA DO TOCANTINS","CERRADO","0","1","75283.00000000000","25521.23930786","2017"
"29","2902500","NORDESTE","BA","BAHIA","BAIANÓPOLIS","CERRADO","0","1","332072.29999999999","40892.61389684","2017"
"21","2101509","NORDESTE","MA","MARANHÃO","BARÃO DE GRAJAÚ","CERRADO","0","1","220832.39999999999","4019.58541402","2017"
"21","2101202","NORDESTE","MA","MARANHÃO","BACABAL","CERRADO","0","1","168307.29999999999","39560.67600292","2017"
"22","2201309","NORDESTE","PI","PIAUÍ","BARREIRAS DO PIAUÍ","CERRADO","0","1","202830.39999999999","3720.78463874","2017"
"21","2101707","NORDESTE","MA","MARANHÃO","BARREIRINHAS","CERRADO","0","1","302654.00000000000","7837.98099242","2017"
"21","2101400","NORDESTE","MA","MARANHÃO","BALSAS","CERRADO","0","1","1314175.69999999995","15451.00294664","2017"
"21","2101731","NORDESTE","MA","MARANHÃO","BELÁGUA","CERRADO","0","1","56942.80000000000","2564.49157470","2017"
"29","2903201","NORDESTE","BA","BAHIA","BARREIRAS","CERRADO","0","1","786176.19999999995","36936.90274362","2017"
"21","2101806","NORDESTE","MA","MARANHÃO","BENEDITO LEITE","CERRADO","0","1","178173.39999999999","1173.64058064","2017"
"21","2101939","NORDESTE","MA","MARANHÃO","BERNARDO DO MEARIM","CERRADO","0","1","24722.10000000000","12854.18605110","2017"
"22","2201705","NORDESTE","PI","PIAUÍ","BERTOLÍNIA","CERRADO","0","1","122533.50000000000","283.75356951","2017"
"22","2201903","NORDESTE","PI","PIAUÍ","BOM JESUS","CERRADO","0","1","546918.19999999995","1427.97701947","2017"
"21","2102101","NORDESTE","MA","MARANHÃO","BREJO","CERRADO","0","1","107463.10000000001","11607.20524045","2017"
"17","1703305","NORTE","TO","TOCANTINS","BOM JESUS DO TOCANTINS","CERRADO","0","1","133267.20000000001","42.64811624","2017"
"21","2101608","NORDESTE","MA","MARANHÃO","BARRA DO CORDA","CERRADO","0","1","519033.90000000002","117689.04693585","2017"
"31","3108255","SUDESTE","MG","MINAS GERAIS","BONITO DE MINAS","CERRADO","0","1","393645.50000000000","0.69276792","2017"
"17","1703701","NORTE","TO","TOCANTINS","BREJINHO DE NAZARÉ","CERRADO","0","1","172445.00000000000","55006.79064743","2017"
"29","2904753","NORDESTE","BA","BAHIA","BURITIRAMA","CERRADO","0","1","404673.59999999998","0.00000000","2017"
"21","2102200","NORDESTE","MA","MARANHÃO","BURITI","CERRADO","0","1","147396.39999999999","3222.31869388","2017"
"21","2102309","NORDESTE","MA","MARANHÃO","BURITI BRAVO","CERRADO","0","1","158255.20000000001","23928.49398581","2017"
"17","1703842","NORTE","TO","TOCANTINS","CAMPOS LINDOS","CERRADO","0","1","324017.70000000001","4833.42837063","2017"
"52","5204904","CENTRO-OESTE","GO","GOIÁS","CAMPOS BELOS","CERRADO","0","1","72406.89999999999","0.00000000","2017"
"29","2903904","NORDESTE","BA","BAHIA","BOM JESUS DA LAPA","CERRADO","0","1","411551.09999999998","68425.74247090","2017"
"21","2102705","NORDESTE","MA","MARANHÃO","CANTANHEDE","CERRADO","0","1","77301.00000000000","7355.37680662","2017"
"21","2102754","NORDESTE","MA","MARANHÃO","CAPINZAL DO NORTE","CERRADO","0","1","59052.90000000000","15862.04424671","2017"
"29","2906105","NORDESTE","BA","BAHIA","CANÁPOLIS","CERRADO","0","1","46038.90000000000","17212.35988723","2017"
"21","2102804","NORDESTE","MA","MARANHÃO","CAROLINA","CERRADO","0","1","644160.30000000005","4.43320953","2017"
"52","5205307","CENTRO-OESTE","GO","GOIÁS","CAVALCANTE","CERRADO","0","1","695366.59999999998","0.00000000","2017"
"29","2907400","NORDESTE","BA","BAHIA","CATOLÂNDIA","CERRADO","0","1","70336.70000000000","9105.29506171","2017"
"17","1703867","NORTE","TO","TOCANTINS","CARIRI DO TOCANTINS","CERRADO","0","1","112860.10000000001","58032.36153042","2017"
"17","1702000","NORTE","TO","TOCANTINS","ARAGUAÇU","CERRADO","0","1","516765.20000000001","276488.37376168","2017"
"17","1704105","NORTE","TO","TOCANTINS","CENTENÁRIO","CERRADO","0","1","195469.89999999999","7792.20971853","2017"
"31","3116159","SUDESTE","MG","MINAS GERAIS","CHAPADA GAÚCHA","CERRADO","0","1","325518.90000000002","0.00000000","2017"
"51","5103106","CENTRO-OESTE","MT","MATO GROSSO","COCALINHO","CERRADO","0","1","1651631.89999999991","0.00000000","2017"
